URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/2018/09/21/arts/music/robyn-honey-interview.html,821,136,text/html
https://www.nytimes.com/2018/08/17/us/politics/trump-mueller-papadopoulos-russia.html,685,136,text/html
https://www.nytimes.com/2018/09/27/science/killer-whales-pcbs.html,952,137,text/html
https://www.nytimes.com/vi-assets/static-assets/ios-iphone-114x144-61d373c43aa8365d3940c5f1135f4597.png,2,0,image/png
https://www.nytimes.com/video/us/100000006149224/limo-crash-ny-video.html,344,81,text/html
https://www.nytimes.com/2018/10/08/technology/facebook-portal-video-calling.html,799,127,text/html
https://www.nytimes.com/subscription/multiproduct/lp8HYKU.html,112,37,text/html
https://www.nytimes.com/video/opinion/100000005893068/the-pull.html?playlistId=100000004867895,245,79,text/html
https://www.nytimes.com/2018/10/04/opinion/donald-trump-fred-taxes-fraud.html,811,134,text/html
https://www.nytimes.com/2018/10/07/fashion/weddings/nicholas-nikic-matthew-feldman.html,490,116,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F08%2Fopinion%2Fgop-trump-kavanaugh-conspiracies-partisan.html,1,4,application/json
https://www.nytimes.com/2018/07/26/technology/microsoft-ice-immigration.html?module=inline,764,126,text/html
https://www.nytimes.com/video/opinion/100000006055559/sanctuary-city-hotline.html?playlistId=100000004867895,242,78,text/html
https://www.nytimes.com/2018/10/08/climate/trump-ethanol-farmers-midterm-election.html,757,128,text/html
https://www.nytimes.com/subscription/games/lp897H9.html,50,34,text/html
https://www.nytimes.com/interactive/2018/09/25/climate/scotland-orkney-islands-sea-level.html,210,45,text/html
https://www.nytimes.com/2018/05/18/us/politics/trump-fbi-informant-russia-investigation.html,846,134,text/html
https://www.nytimes.com/2018/10/05/arts/conan-o-brien-jimmy-vivino-basic-cable-band.html,553,142,text/html
https://www.nytimes.com/2018/10/07/world/asia/china-interpol-men-hongwei.html,678,134,text/html
https://www.nytimes.com/2018/10/05/opinion/china-cyberattack-hacking-us-midterm-election.html,621,145,text/html
https://www.nytimes.com/2018/10/08/opinion/kavanaugh-supreme-court-conservative.html,541,121,text/html
https://www.nytimes.com/interactive/2018/upshot/elections-poll-pa16-1.html,771,152,text/html
https://www.nytimes.com/2018/10/07/nyregion/wedding-limo-crash-schoharie-ny.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,748,127,text/html
https://www.nytimes.com/2018/09/30/arts/native-art-met-museum-fringe-festival.html,1077,128,text/html
https://www.nytimes.com/video/opinion/100000006050401/how-to-get-1-4-million-new-voters.html?playlistId=1194811622299,168,77,text/html
https://www.nytimes.com/2018/10/06/opinion/sunday/facebook-privacy-breach-zuckerberg.html,613,132,text/html
https://www.nytimes.com/2018/10/07/technology/silicon-valley-investors-juul-nicotine-start-ups.html,476,126,text/html
https://www.nytimes.com/section/education,138,147,text/html
https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca49-1.html,793,158,text/html
https://www.nytimes.com/2018/10/07/nyregion/queens-baby-death-father-jump.html,434,118,text/html
https://www.nytimes.com/interactive/2018/02/24/us/jean-lafitte-floodwaters.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,225,82,text/html
https://www.nytimes.com/column/childrens-books,452,141,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F08%2Farts%2Ftelevision%2Fseason-4-finale-better-call-saul.html,1,4,application/json
https://www.nytimes.com/2018/09/30/climate/epa-trump-mercury-rule.html,846,128,text/html
https://www.nytimes.com/section/fashion,222,226,text/html
https://www.nytimes.com/2018/10/08/obituaries/william-baker-dead.html,579,120,text/html
https://www.nytimes.com/2018/06/01/technology/google-pentagon-project-maven.html?module=inline,521,127,text/html
https://www.nytimes.com/2018/10/07/fashion/weddings/jessica-punchatz-andrew-walker.html,502,116,text/html
https://www.nytimes.com/by/paul-krugman,113,125,text/html
https://www.nytimes.com/2018/09/15/fashion/weddings/three-things-about-her-and-three-about-him.html,709,123,text/html
https://www.nytimes.com/2018/05/30/technology/google-project-maven-pentagon.html?module=inline,746,139,text/html
https://www.nytimes.com/2018/10/08/arts/television/bill-cosby-civil-lawsuits.html,695,124,text/html
https://www.nytimes.com/2018/10/08/nyregion/stretch-limo-dangers-safety.html,467,126,text/html
https://www.nytimes.com/interactive/2018/08/30/climate/how-much-hotter-is-your-hometown.html,141,27,text/html
https://www.nytimes.com/2018/10/05/learning/05WODLN.html,498,123,text/html
https://www.nytimes.com/video/opinion/100000005888178/the-last-storm.html?playlistId=100000004867895,251,79,text/html
https://www.nytimes.com/spotlight/pop-culture,618,142,text/html
https://www.nytimes.com/column/bookends,204,109,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F08%2Fus%2Ffema-disaster-recovery-climate-change.html,1,4,application/json
https://www.nytimes.com/issue/todayspaper/2018/10/08/todays-new-york-times,146,172,text/html
https://www.nytimes.com/section/movies,138,155,text/html
https://www.nytimes.com/2018/10/07/world/australia/drought-farmers-nsw.html,683,134,text/html
https://www.nytimes.com/section/opinion/environment,291,109,text/html
https://www.nytimes.com/interactive/2018/upshot/elections-poll-ca45-1.html,788,160,text/html
https://www.nytimes.com/video/opinion/100000004882589/ten-meter-tower.html,221,79,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F07%2Fnyregion%2Flimo-crash-victims-schoharie-ny.html,1,4,application/json
https://www.nytimes.com/reviews/theater/recently-opened,84,136,text/html
https://www.nytimes.com/interactive/2018/upshot/elections-poll-wi01-1.html,781,154,text/html
https://www.nytimes.com/2018/10/06/opinion/jocks-high-school-popularity-kavanaugh.html,585,119,text/html
https://www.nytimes.com/2018/10/07/sports/football/nfl-giants-panthers-gano.html,515,119,text/html
https://www.nytimes.com/2018/10/07/sports/baseball/alds-red-sox-yankees-david-price.html,749,131,text/html
https://www.nytimes.com/2018/07/12/us/fema-puerto-rico-maria.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,585,131,text/html
https://www.nytimes.com/2018/10/08/books/feminist-dystopian-fiction-margaret-atwood-women-metoo.html,759,131,text/html
https://www.nytimes.com/by/james-poniewozik,117,127,text/html
https://www.nytimes.com/video/opinion/100000005868795/how-healthcare-makes-disability-a-trap.html?playlistId=100000004867895,247,79,text/html
https://www.nytimes.com/2018/09/27/climate/offshore-drilling-safety-deepwater-horizon.html,815,120,text/html
https://www.nytimes.com/section/corrections,114,125,text/html
https://www.nytimes.com/2018/10/08/us/california-today-rebuilding-santa-rosa-tubbs-fire.html,785,144,text/html
https://www.nytimes.com/2018/10/04/learning/lesson-plans/seven-ways-to-teach-the-midterms-with-the-new-york-times.html,952,180,text/html
https://www.nytimes.com/2018/10/07/fashion/weddings/genna-brounstein-todd-hershman.html,504,116,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F07%2Ftechnology%2Ftech-workers-ask-censorship-surveillance.html,1,4,application/json
https://www.nytimes.com/2018/10/05/us/politics/trump-kavanaugh-protesters-paid.html?module=inline,722,130,text/html
https://www.nytimes.com/2018/10/08/us/politics/joe-manchin-brett-kavanaugh-west-virginia.html,543,123,text/html
https://www.nytimes.com/2018/09/12/us/politics/immigration-families-southwest-border.html?module=inline,663,137,text/html
https://www.nytimes.com/newsletters/signup/TU,87,93,text/html
https://www.nytimes.com/2018/09/11/fashion/weddings/a-toast-to-the-bride-and-groom-with-their-signature-cocktails.html,894,128,text/html
https://www.nytimes.com/2018/10/02/learning/are-there-activities-you-used-to-love-that-are-now-so-competitive-theyre-not-fun-anymore.html,626,123,text/html
https://www.nytimes.com/section/arts/design,135,147,text/html
https://www.nytimes.com/2018/10/04/climate/climate-change-plastics.html,787,120,text/html
https://www.nytimes.com/2018/10/03/movies/a-star-is-born-review-lady-gaga-bradley-cooper.html,872,136,text/html
https://www.nytimes.com/2018/10/05/arts/design/instagram-literature-new-york-public-library.html,624,120,text/html
https://www.nytimes.com/video/opinion/100000005831656/earthrise.html?playlistId=100000004867895,263,79,text/html
https://www.nytimes.com/2016/12/09/us/princeville-north-carolina-hurricane-matthew-floods-black-history.html?module=inline,657,131,text/html
https://www.nytimes.com/2018/10/07/sports/mcgregor-khabib-ufc-229.html,417,118,text/html
https://www.nytimes.com/2018/10/08/us/politics/climate-change-united-nations-trump.html,658,131,text/html
https://www.nytimes.com/2018/10/06/world/europe/ireland-drinking-bill.html,748,124,text/html
https://www.nytimes.com/2018/10/03/theater/uk-national-theatre-smart-glasses.html,688,124,text/html
https://www.nytimes.com/2018/10/06/opinion/pope-francis-catholic-church-sex-abuse.html,817,148,text/html
https://www.nytimes.com/column/michelle-alexander,56,85,text/html
https://www.nytimes.com/interactive/2018/upshot/elections-poll-ks03-1.html,779,155,text/html
https://www.nytimes.com/section/opinion/gender-and-society,123,134,text/html
https://www.nytimes.com/2018/10/03/opinion/amazon-minimum-wage-bernie-sanders.html,695,153,text/html
https://www.nytimes.com/2018/09/28/obituaries/joe-masteroff-dead.html,822,121,text/html
https://www.nytimes.com/2018/10/07/pageoneplus/nocorrections-october-8-2018.html,260,104,text/html
https://www.nytimes.com/2018/10/08/climate/carbon-tax-united-nations-report-nordhaus.html,769,124,text/html
https://www.nytimes.com/2018/10/08/books/review/personal-libraries.html,592,126,text/html
https://www.nytimes.com/by/john-schwartz,114,125,text/html
https://www.nytimes.com/2018/10/01/arts/television/better-call-saul-recap-season-4-episode-9.html?module=inline,845,125,text/html
https://www.nytimes.com/video/opinion/100000005990284/death-metal-grandma.html?playlistId=100000004867895,238,79,text/html
https://www.nytimes.com/2018/09/30/insider/drones-orkney-islands.html,456,124,text/html
https://www.nytimes.com/2018/10/08/science/hubble-gyroscope-nasa.html,658,125,text/html
https://www.nytimes.com/2018/10/02/learning/02WODLN.html,496,122,text/html
https://www.nytimes.com/2018/10/07/fashion/weddings/julia-schweizer-lockhart-steele.html,492,116,text/html
https://www.nytimes.com/2018/10/05/world/americas/chile-sex-abuse.html,533,122,text/html
https://www.nytimes.com/2018/10/08/style/dot-com-crash-of-2000.html,718,127,text/html
https://www.nytimes.com/2018/10/08/nyregion/prestige-limousine-crash-schoharie.html,556,130,text/html
https://www.nytimes.com/2018/09/09/world/americas/guatemala-migration.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,745,133,text/html
https://www.nytimes.com/2018/09/14/fashion/weddings/a-playwright-and-a-songwriter-finding-the-right-words.html,1019,136,text/html
https://www.nytimes.com/2018/10/04/learning/learning-with-the-confidence-gap-for-girls-5-tips-for-parents-of-tween-and-teen-girls.html,606,123,text/html
https://www.nytimes.com/section/upshot,132,144,text/html
https://www.nytimes.com/interactive/2017/climate/what-is-climate-change.html,94,58,text/html
https://www.nytimes.com/2018/08/28/us/puerto-rico-hurricane-maria-deaths.html?module=inline,501,126,text/html
https://www.nytimes.com/2018/10/05/books/mary-beard-how-do-we-look-rihanna-kylie-jenner.html,548,118,text/html
https://www.nytimes.com/video/opinion/100000005960564/searching-for-saraswati.html?playlistId=100000004867895,251,79,text/html
https://www.nytimes.com/section/t-magazine,166,181,text/html
https://www.nytimes.com/2018/10/06/obituaries/montserrat-caballe-dead.html,799,125,text/html
https://www.nytimes.com/2018/10/04/theater/whats-new-in-nyc-theater.html,667,153,text/html
https://www.nytimes.com/2018/10/06/fashion/weddings/their-long-distance-relationship-kept-getting-shorter.html,696,123,text/html
https://www.nytimes.com/column/thomas-l-friedman,407,110,text/html
https://www.nytimes.com/2018/10/07/opinion/susan-collins-brett-kavanaugh-confirmation.html,519,115,text/html
https://www.nytimes.com/video/us/100000006149015/trump-kavanaugh-video.html?playlistId=100000006090324,322,80,text/html
https://www.nytimes.com/2018/07/19/fashion/weddings/love-is-in-the-air-at-terminals-and-on-tarmacs-too.html,759,129,text/html
https://www.nytimes.com/2018/10/02/theater/5-shows-to-see-in-new-york-with-glenn-close-michael-cera-and-more.html,636,145,text/html
https://www.nytimes.com/interactive/2018/upshot/elections-poll-nj07-1.html,780,155,text/html
https://www.nytimes.com/2018/10/07/arts/music/stravinsky-carnegie-hall-opening.html,591,127,text/html
https://www.nytimes.com/section/multimedia,381,126,text/html
https://www.nytimes.com/2018/10/03/realestate/2-5-million-homes-in-illinois-new-jersey-and-arizona.html,678,127,text/html
https://www.nytimes.com/2018/09/26/science/manta-ray-filters.html,837,127,text/html
https://www.nytimes.com/video/opinion/100000005829688/a-town-divided-over-blue-lives-matter.html?playlistId=100000004867895,259,79,text/html
https://www.nytimes.com/subscription/edu/lp8LQFK.html?campaignId=6RR8R,112,45,text/html
https://www.nytimes.com/2018/10/07/fashion/weddings/michele-shannon-eric-barber-mingo.html,489,116,text/html
https://www.nytimes.com/2018/10/08/us/politics/fact-check-mcconnell-supreme-court-nominations-.html,731,138,text/html
https://www.nytimes.com/2018/10/05/learning/fashion-trends.html,629,124,text/html
https://www.nytimes.com/2018/10/08/upshot/apple-watch-heart-monitor-ekg.html,855,140,text/html
https://www.nytimes.com/times-journeys,268,67,text/html
https://www.nytimes.com/2018/07/21/world/americas/guatemala-mexico-border-migration-suchiate-river.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,849,135,text/html
https://www.nytimes.com/subscription/edu/lp8LQFK.html?campaignId=4X986,112,45,text/html
https://www.nytimes.com/2018/09/25/fashion/weddings/10-frequently-asked-wedding-etiquette-questions.html,671,126,text/html
https://www.nytimes.com/2018/09/14/opinion/columnists/metoo-movement-franken-hockenberry-macdonald.html,956,137,text/html
https://www.nytimes.com/interactive/2018/10/02/learning/02Weekly-Student-News-Quiz-Kavanaugh-Tsunami-Nafta.html,443,25,text/html
https://www.nytimes.com/interactive/2017/10/05/climate/trump-environment-rules-reversed.html,120,116,text/html
https://www.nytimes.com/2018/09/22/us/politics/brock-long-fema-repay-government-vehicles.html?module=inline,523,126,text/html
https://www.nytimes.com/2014/07/29/books/review/the-new-york-times-book-review-back-issues.html,2133,1243,text/html
https://www.nytimes.com/2018/09/22/realestate/why-do-my-rent-stabilized-neighbors-own-vacation-homes.html,622,130,text/html
https://www.nytimes.com/2018/10/07/sports/chicago-marathon-mo-farah.html,410,118,text/html
https://www.nytimes.com/subscription/multiproduct/lp8HYKU?campaignId=37WXW,112,37,text/html
https://www.nytimes.com/2018/10/08/theater/aasif-mandvi-sakinas-restaurant.html,804,126,text/html
